Zip Code,Spend Share
17601,0.0003010069470379487
94127,0.00034046044566364114
78108,0.00006279279045540488
60102,0.00006678057319806863
78620,0.000165281703818319
58801,0.0000290147251733179
91324,0.0004372861831347849
92064,0.00289131356426132
30328,0.00011845553003842286
80241,0.00009490693196703157
55378,0.000060919265603079546
91406,0.0005393236178013145
80015,0.0002581805606832729
